City,County,State,Accidents
Sharon,Chester,SC,1
Sharon,Windsor,VT,1
Sharpsburg,Coweta,GA,5
Shasta,Shasta,CA,5
Shasta Lake,Shasta,CA,8
Shaver Lake,Fresno,CA,46
Shaw Afb,Sumter,SC,1
Shawano,Shawano,WI,4
Shawnee,Johnson,KS,97
Shawnee,Pottawatomie,OK,19
Sheboygan,Sheboygan,WI,8
Sheboygan Falls,Sheboygan,WI,7
Shedd,Linn,OR,25
Sheep Ranch,Calaveras,CA,1
Sheffield,Colbert,AL,1
Sheffield,Bureau,IL,1
Sheffield Village,Lorain,OH,3
Shelby,Pottawattamie,IA,4
Shelby,Cleveland,NC,6
Shelby Township,Macomb,MI,4
Shelbyville,Shelby,IN,5
Shelbyville,Allegan,MI,1
Shelbyville,Bedford,TN,4
Shelbyville,Shelby,KY,3
Sheldon,Beaufort,SC,2
Sheldon,Franklin,VT,1
Shelley,Bingham,ID,1
Shelter Island,Suffolk,NY,1
Shelton,Fairfield,CT,23
Shelton,Mason,WA,31
Shelton,Buffalo,NE,1
Shenandoah,Montgomery,TX,1
Shenandoah,Page,VA,1
Shepherd,San Jacinto,TX,3
Shepherdsville,Bullitt,KY,3
Sherburn,Martin,MN,27
Sheridan,Placer,CA,19
Sheridan,Yamhill,OR,44
Sheridan,Polk,OR,29
Sheridan,LaSalle,IL,1
Sheridan Lake,Kiowa,CO,2
Sherman,Grayson,TX,11
Sherman,Fairfield,CT,4
Sherman Oaks,Los Angeles,CA,689
Shermans Dale,Perry,PA,1
Sherrill,Oneida,NY,1
Sherrills Ford,Catawba,NC,1
Sherwood,Washington,OR,24
Shevlin,Clearwater,MN,2
Shingle Springs,El Dorado,CA,114
Shinglehouse,McKean,PA,1
Shingletown,Shasta,CA,33
Shippensburg,Cumberland,PA,32
Shippensburg,Franklin,PA,12
Shirley,McLean,IL,3
Shirley,Suffolk,NY,32
Shokan,Ulster,NY,1
Shoreham,Suffolk,NY,8
Shoreham,Addison,VT,2
Shoreline,King,WA,12
Shorewood,Will,IL,36
Short Hills,Essex,NJ,19
Shorter,Macon,AL,29
Shorterville,Henry,AL,2
Shortsville,Ontario,NY,26
Show Low,Navajo,AZ,11
Show Low,Apache,AZ,3
Shreveport,Caddo,LA,694
Shreveport,Bossier,LA,4
Shrewsbury,York,PA,6
Shrewsbury,Worcester,MA,28
Shrewsbury,Monmouth,NJ,6
Shrub Oak,Westchester,NY,1
Shunk,Sullivan,PA,1
Shushan,Washington,NY,1
Sibley,Osceola,IA,2
Sicklerville,Camden,NJ,11
Sidell,De Soto,FL,4
Sidman,Cambria,PA,4
Sidney,Cheyenne,NE,2
Sidney,Shelby,OH,5
Sierra Blanca,Hudspeth,TX,1
Sierra City,Sierra,CA,6
Sierraville,Sierra,CA,8
Sigel,Jefferson,PA,1
Signal Hill,Los Angeles,CA,45
Signal Mountain,Hamilton,TN,5
Sigurd,Sevier,UT,5
Siler City,Chatham,NC,7
Siletz,Lincoln,OR,1
Silt,Garfield,CO,4
Silver Bay,Lake,MN,2
Silver Creek,Floyd,GA,1
Silver Creek,Chautauqua,NY,6
Silver Creek,Lawrence,MS,1
Silver Lake,McLeod,MN,8
Silver Lake,Lake,OR,38
Silver Plume,Clear Creek,CO,36
Silver Point,Putnam,TN,4
Silver Spring,Montgomery,MD,680
Silver Spring,Prince George's,MD,12
Silver Springs,Lyon,NV,15
Silver Springs,Marion,FL,11
Silverado,Orange,CA,14
Silverdale,Kitsap,WA,9
Silverhill,Baldwin,AL,3
Silverstreet,Newberry,SC,9
Silverton,Marion,OR,40
Simi Valley,Ventura,CA,198
Simms,Bowie,TX,1
Simpsonville,Greenville,SC,481
Simpsonville,Shelby,KY,4
Sims,Wilson,NC,2
Sioux Center,Sioux,IA,2
Sioux City,Woodbury,IA,19
Sioux Falls,Minnehaha,SD,1
Sisters,Deschutes,OR,55
Six Mile,Pickens,SC,14
Sixes,Curry,OR,7
Skaneateles,Onondaga,NY,10
Skidmore,Bee,TX,1
Skippers,Greensville,VA,7
Skokie,Cook,IL,43
Skull Valley,Tooele,UT,1
Skyforest,San Bernardino,CA,5
Skykomish,King,WA,5
Slade,Powell,KY,1
Slater,Greenville,SC,1
Slatington,Lehigh,PA,3
Slaughter,East Baton Rouge,LA,2
Slayton,Murray,MN,13
Sleepy Eye,Brown,MN,23
Sleepy Hollow,Westchester,NY,1
Slidell,St. Tammany,LA,40
Sligo,Clarion,PA,1
Slinger,Washington,WI,3
Slingerlands,Albany,NY,1
Slippery Rock,Butler,PA,1
Sloan,Woodbury,IA,2
Sloatsburg,Rockland,NY,25
Slocomb,Houston,AL,1
Slocomb,Geneva,AL,4
Sloughhouse,Sacramento,CA,29
Smartsville,Yuba,CA,15
Smartsville,Nevada,CA,2
Smethport,McKean,PA,4
Smith,Lyon,NV,2
Smith River,Del Norte,CA,5
Smithfield,Johnston,NC,12
Smithfield,Providence,RI,9
Smithfield,Isle of Wight,VA,2
Smithfield,Cache,UT,2
Smiths Creek,St. Clair,MI,7
Smiths Station,Lee,AL,13
Smithsburg,Frederick,MD,3
Smithton,Westmoreland,PA,10
Smithtown,Suffolk,NY,33
Smithville,Wayne,OH,1
Smoaks,Colleton,SC,8
Smoaks,Bamberg,SC,1
Smock,Fayette,PA,1
Smyrna,Cobb,GA,131
Smyrna,Rutherford,TN,25
Smyrna,York,SC,1
Smyrna,New Castle,DE,5
Smyrna,Kent,DE,14
Smyrna Mills,Aroostook,ME,2
Sneads,Jackson,FL,1
Sneads Ferry,Onslow,NC,1
Snelling,Merced,CA,15
Snellville,Gwinnett,GA,9
Snohomish,Snohomish,WA,55
Snoqualmie,King,WA,12
Snow Hill,Greene,NC,4
Snow Shoe,Centre,PA,3
Snowflake,Navajo,AZ,1
Snowmass,Pitkin,CO,2
Snowville,Box Elder,UT,49
Snyder,Scurry,TX,1
Soap Lake,Grant,WA,2
Social Circle,Newton,GA,7
Social Circle,Walton,GA,3
Society Hill,Chesterfield,SC,3
Society Hill,Darlington,SC,10
Socorro,El Paso,TX,9
Soda Springs,Nevada,CA,156
Soddy Daisy,Hamilton,TN,7
Sodus,Berrien,MI,2
Solana Beach,San Diego,CA,34
Soledad,Monterey,CA,82
Solon,Cuyahoga,OH,22
Solon Springs,Douglas,WI,1
Solvang,Santa Barbara,CA,13
Solway,Beltrami,MN,8
Somerdale,Camden,NJ,3
Somers,Westchester,NY,25
Somers,Calhoun,IA,2
Somers,Tolland,CT,3
Somers Point,Atlantic,NJ,8
Somerset,Somerset,PA,58
Somerset,Somerset,NJ,28
Somerset,Bristol,MA,1
Somerset,El Dorado,CA,5
Somerset,Perry,OH,4
Somerville,Morgan,AL,15
Somerville,Middlesex,MA,42
Somerville,Fayette,TN,2
Somerville,Butler,OH,1
Somerville,Somerset,NJ,11
Somerville,Hunterdon,NJ,1
Somes Bar,Siskiyou,CA,4
Somis,Ventura,CA,54
Sonoma,Sonoma,CA,180
Sonora,Tuolumne,CA,110
Sonora,Sutton,TX,1
Sopchoppy,Wakulla,FL,4
Soperton,Treutlen,GA,7
Soquel,Santa Cruz,CA,67
Sorrento,Lake,FL,19
Sorrento,Ascension,LA,13
Souderton,Montgomery,PA,32
Souderton,Bucks,PA,18
Soulsbyville,Tuolumne,CA,7
South Amboy,Middlesex,NJ,67
South and East Osceola,Osceola,FL,10
South Bay,Palm Beach,FL,4
South Beach,Lincoln,OR,9
South Bend,St. Joseph,IN,2
South Bloomfield,Pickaway,OH,2
South Boston,Halifax,VA,9
South Boston,Suffolk,MA,8
South Burlington,Chittenden,VT,4
South Charleston,Clark,OH,2
South Chesterfield,Chesterfield,VA,36
South China,Kennebec,ME,1
South Dennis,Barnstable,MA,6
South Easton,Bristol,MA,2
South El Monte,Los Angeles,CA,257
South Elgin,Kane,IL,6
South Euclid,Cuyahoga,OH,1
South Fallsburg,Sullivan,NY,1
South Fork,Cambria,PA,7
South Gate,Los Angeles,CA,215
South Glastonbury,Hartford,CT,10
South Glens Falls,Saratoga,NY,4
South Hackensack,Bergen,NJ,2
South Haven,Van Buren,MI,10
South Haven,Allegan,MI,2
South Hempstead,Nassau,NY,2
South Hill,Mecklenburg,VA,4
South Holland,Cook,IL,55
South Houston,Harris,TX,5
South Jordan,Salt Lake,UT,235
South Lake Tahoe,El Dorado,CA,57
South Lebanon,Warren,OH,1
South Lyon,Oakland,MI,2
South Milwaukee,Milwaukee,WI,3
South Orange,Essex,NJ,7
South Ozone Park,Queens,NY,131
South Pasadena,Los Angeles,CA,61
South Pasadena,Pinellas,FL,3
South Pittsburg,Marion,TN,2
South Plainfield,Middlesex,NJ,12
South Portland,Cumberland,ME,3
South Richmond Hill,Queens,NY,22
South River,Middlesex,NJ,12
South Rockwood,Monroe,MI,1
South Royalton,Windsor,VT,2
South Saint Paul,Dakota,MN,98
South Salem,Westchester,NY,16
South Salt Lake,Salt Lake,UT,11
South San Francisco,San Mateo,CA,180
South Setauket,Suffolk,NY,11
South Sioux City,Dakota,NE,1
South Vienna,Clark,OH,1
South Weymouth,Norfolk,MA,2
South Windham,Windham,CT,2
South Windsor,Hartford,CT,10
South Yarmouth,Barnstable,MA,12
Southampton,Suffolk,NY,16
Southampton,Burlington,NJ,3
Southampton,Bucks,PA,8
Southaven,DeSoto,MS,30
Southborough,Worcester,MA,4
Southbury,New Haven,CT,25
Southeast Marin,Marin,CA,9
Southfield,Oakland,MI,113
Southfields,Orange,NY,4
Southgate,Wayne,MI,8
Southington,Hartford,CT,41
Southlake,Tarrant,TX,6
Southport,Fairfield,CT,14
Southport,Brunswick,NC,2
Southwest Orange,Orange,FL,1
Southwest Ranches,Broward,FL,3
Spalding,Nez Perce,ID,1
Spanaway,Pierce,WA,40
Spangle,Spokane,WA,3
Spanish Fork,Utah,UT,149
Spanish Fort,Baldwin,AL,2
Sparkill,Rockland,NY,1
Sparks,Washoe,NV,131
Sparks,Storey,NV,4
Sparks,Cook,GA,1
Sparks Glencoe,Baltimore County,MD,21
Sparrow Bush,Orange,NY,2
Sparrows Point,Baltimore County,MD,12
Sparrows Point,Baltimore,MD,2
Sparta,Monroe,WI,1
Sparta,Kent,MI,10
Sparta,White,TN,1
Sparta,Hancock,GA,2
Sparta,Sussex,NJ,4
Spartanburg,Spartanburg,SC,1193
Spencer,Oklahoma,OK,8
Spencer,Worcester,MA,3
Spencer,Medina,OH,1
Spencer,Clay,IA,2
Spencerport,Monroe,NY,109
Spencerville,Allen,IN,1
Spencerville,Van Wert,OH,1
Spiceland,Henry,IN,8
Spicer,Kandiyohi,MN,18
Spicewood,Travis,TX,23
Spirit Lake,Kootenai,ID,5
Splendora,Montgomery,TX,1
Spofford,Cheshire,NH,3
Spokane,Spokane,WA,265
Spokane Valley,Spokane,WA,32
Spooner,Washburn,WI,1
Spotswood,Middlesex,NJ,13
Spotsylvania,Spotsylvania,VA,20
Spout Spring,Appomattox,VA,1
Sprakers,Montgomery,NY,6
Spray,Wheeler,OR,13
Spreckels,Monterey,CA,1
Spring,Harris,TX,114
Spring,Montgomery,TX,28
Spring Arbor,Jackson,MI,1
Spring Branch,Comal,TX,3
Spring City,Chester,PA,17
Spring Creek,Elko,NV,6
Spring Green,Sauk,WI,1
Spring Grove,York,PA,38
Spring Grove,McHenry,IL,5
Spring Grove,Lake,IL,2
Spring Hill,Hernando,FL,114
Spring Hill,Pasco,FL,41
Spring Hill,Miami,KS,2
Spring Hill,Maury,TN,1
Spring Hope,Nash,NC,1
Spring Hope,Franklin,NC,1
Spring House,Montgomery,PA,2
Spring Lake,Ottawa,MI,7
Spring Lake,Harnett,NC,1
Spring Lake,Monmouth,NJ,1
Spring Mills,Centre,PA,8
Spring Run,Franklin,PA,34
Spring Valley,Rockland,NY,34
Spring Valley,Pierce,WI,1
Spring Valley,Fillmore,MN,6
Springboro,Warren,OH,6
Springdale,Prince George's,MD,1
Springerton,White,IL,1
Springerville,Apache,AZ,1
Springfield,Greene,MO,221
Springfield,Fairfax County,VA,286
Springfield,Sangamon,IL,12
Springfield,Delaware,PA,15
Springfield,Lane,OR,138
Springfield,Hampden,MA,39
Springfield,Clark,OH,30
Springfield,Sarpy,NE,10
Springfield,Baca,CO,4
Springfield,Union,NJ,22
Springfield,Orangeburg,SC,9
Springfield,Brown,MN,13
Springfield,Robertson,TN,11
Springfield,Windsor,VT,3
Springfield,Aiken,SC,1
Springfield,Fairfax,VA,2
Springfield,Sullivan,NH,2
Springfield Gardens,Queens,NY,55
Springhill,Webster,LA,3
Springport,Henry,IN,1
Springville,Utah,UT,81
Springville,Tulare,CA,20
Springville,St. Clair,AL,7
Springville,Erie,NY,1
Springville-Johnsondale,Tulare,CA,1
Springville-Mapleton,Utah,UT,39
Springwater,Ontario,NY,10
Spruce Creek,Huntingdon,PA,1
Spruce Pine,Mitchell,NC,6
Squaw Lake,Itasca,MN,1
Squaw Valley,Fresno,CA,15
St Pete Beach,Pinellas,FL,4
St. Louis,St. Louis City,MO,22
St. Petersburg,Pinellas,FL,24
Staatsburg,Dutchess,NY,5
Stacy,Chisago,MN,36
Stafford,Stafford,VA,82
Stafford,Fort Bend,TX,17
Stafford,Harris,TX,2
Stafford,Genesee,NY,1
Stafford Springs,Tolland,CT,6
Stahlstown,Westmoreland,PA,12
Staley,Randolph,NC,2
Staley,Chatham,NC,1
Stamford,Fairfield,CT,78
Stanardsville,Greene,VA,1
Standish,Arenac,MI,2
Standish,Lassen,CA,1
Stanfield,Stanly,NC,2
Stanfield,Umatilla,OR,39
Stanfield,Pinal,AZ,1
Stanford,Santa Clara,CA,5
Stanfordville,Dutchess,NY,1
Stanhope,Morris,NJ,2
Stanhope,Sussex,NJ,1
Stanley,Chippewa,WI,2
Stanley,Clark,WI,1
Stanley,Page,VA,2
Stanleytown,Henry,VA,1
Stanton,Fayette,TN,2
Stanton,Chilton,AL,1
Stanton,Haywood,TN,8
Stanton,Powell,KY,1
Stanton,Orange,CA,5
Stantonsburg,Wilson,NC,1
Stanwood,Snohomish,WA,20
Staples,Todd,MN,14
Staples,Cass,MN,7
Starbuck,Pope,MN,5
Stark,Coos,NH,1
Starke,Bradford,FL,7
Starke,Clay,FL,1
Starkville,Oktibbeha,MS,3
Starr,Anderson,SC,28
State College,Centre,PA,26
State Road,Surry,NC,1
Stateline,Douglas,NV,7
Staten Island,Richmond,NY,266
Statesboro,Bulloch,GA,8
Statesville,Iredell,NC,79
Statesville,Davie,NC,1
Statham,Oconee,GA,3
Staunton,Augusta,VA,53
Staunton,Staunton,VA,3
Staunton,Macoupin,IL,1
Stayton,Marion,OR,26
Stayton,Linn,OR,2
Steamboat Springs,Routt,CO,7
Steele,Pemiscot,MO,1
Steelton,Dauphin,PA,1
Steger,Cook,IL,1
Steger,Will,IL,1
Steinhatchee,Taylor,FL,1
Stem,Granville,NC,5
Stennis Space Center,Hancock,MS,1
Stephens City,Frederick,VA,5
Stephentown,Rensselaer,NY,5
Stephenville,Erath,TX,1
Sterling,Wayne,PA,2
Sterling,Loudoun,VA,137
Sterling,Sanpete,UT,6
Sterling,Worcester,MA,3
Sterling,Wayne,OH,1
Sterling,Arenac,MI,1
Sterling Heights,Macomb,MI,48
Sterrett,Shelby,AL,10
Stevens,Lancaster,PA,41
Stevens Point,Portage,WI,5
Stevensburg,Culpeper,VA,3
Stevenson,Jackson,AL,2
Stevenson,Skamania,WA,4
Stevenson,Baltimore,MD,1
Stevenson Ranch,Los Angeles,CA,50
Stevensville,Queen Anne's,MD,19
Stevensville,Berrien,MI,3
Stevinson,Merced,CA,24
Stewart,Renville,MN,2
Stewart,McLeod,MN,4
Stewartstown,York,PA,2
Stewartsville,Warren,NJ,15
Stewartville,Olmsted,MN,23
Stilesville,Morgan,IN,1
Stillwater,Washington,MN,83
Stillwater,Saratoga,NY,1
Stilwell,Johnson,KS,3
Stinson Beach,Marin,CA,11
Stockbridge,Clayton,GA,17
Stockbridge,Henry,GA,150
Stockertown,Northampton,PA,2
Stockholm,Passaic,NJ,1
Stockholm,Sussex,NJ,1
Stockton,San Joaquin,CA,1198
Stockton,Tooele,UT,20
Stockton,Lanier,GA,2
Stoddard,Cheshire,NH,1
Stokesdale,Rockingham,NC,5
Stokesdale,Guilford,NC,3
Stone Mountain,DeKalb,GA,58
Stone Mountain,Gwinnett,GA,8
Stone Ridge,Ulster,NY,4
Stoneboro,Mercer,PA,1
Stoneham,Middlesex,MA,34
Stoneville,Rockingham,NC,4
Stony Brook,Suffolk,NY,17
Stony Creek,Sussex,VA,9
Stony Point,Rockland,NY,23
Stonyford,Colusa,CA,1
Storden,Cottonwood,MN,2
Storm Lake,Buena Vista,IA,1
Stormville,Dutchess,NY,3
Storrs Mansfield,Tolland,CT,17
Story City,Hamilton,IA,2
Story City,Story,IA,5
Stoughton,Norfolk,MA,56
Stow,Summit,OH,22
Stow,Middlesex,MA,2
Stoystown,Somerset,PA,7
Strafford,Strafford,NH,3
Strafford,Greene,MO,1
Strasburg,Shenandoah,VA,12
Strasburg,Arapahoe,CO,5
Strasburg,Lancaster,PA,13
Strasburg,Warren,VA,1
Stratford,Fairfield,CT,51
Stratford,Kings,CA,16
Stratford,Marathon,WI,1
Stratford,Camden,NJ,2
Stratham,Rockingham,NH,2
Strathmore,Tulare,CA,26
Straughn,Henry,IN,8
Strawberry Plains,Knox,TN,2
Streamwood,Cook,IL,6
Street,Harford,MD,6
Streetsboro,Portage,OH,15
Strongsville,Cuyahoga,OH,36
Stroud,Lincoln,OK,2
Stroudsburg,Monroe,PA,31
Strum,Trempealeau,WI,3
Stuart,Patrick,VA,3
Stuart,Martin,FL,11
Stuarts Draft,Augusta,VA,4
Studio City,Los Angeles,CA,154
Sturbridge,Worcester,MA,40
Sturgeon,Boone,MO,1
Sturgeon Lake,Pine,MN,6
Sturgis,Union,KY,1
Sturtevant,Racine,WI,19
Sturtevant,Kenosha,WI,2
Stuttgart,Arkansas,AR,1
Suamico,Brown,WI,2
Sublimity,Marion,OR,12
Succasunna,Morris,NJ,1
Sudbury,Middlesex,MA,5
Sudlersville,Queen Anne's,MD,4
Suffern,Rockland,NY,24
Suffield,Hartford,CT,1
Suffolk,Suffolk,VA,51
Suffolk,Suffolk City,VA,1
Sugar Grove,Kane,IL,11
Sugar Hill,Gwinnett,GA,2
Sugar Land,Fort Bend,TX,15
Sugarloaf,Luzerne,PA,3
Suisun City,Solano,CA,32
Suitland,Prince George's,MD,108
Suitland,District of Columbia,DC,1
Sullivan,Franklin,MO,7
Sullivan,Cheshire,NH,1
Sullivan,Sullivan,IN,1
Sullivans Island,Charleston,SC,1
Sulphur,Calcasieu,LA,14
Sultan,Snohomish,WA,6
Sumiton,Walker,AL,2
Summer Lake,Lake,OR,4
Summerfield,Marion,FL,31
Summerfield,Guilford,NC,5
Summerfield,Rockingham,NC,2
Summerhill,Cambria,PA,1
Summerland,Santa Barbara,CA,10
Summerland Key,Monroe,FL,6
Summerton,Clarendon,SC,35
Summerville,Dorchester,SC,290
Summerville,Berkeley,SC,333
Summerville,Charleston,SC,3
Summerville,Jefferson,PA,1
Summerville,Union,OR,5
Summerville,Chattooga,GA,2
Summit,Union,NJ,44
Summit,Iron,UT,3
Summit,Pike,MS,1
Summit Argo,Cook,IL,6
Sumner,Pierce,WA,47
Sumner,Bremer,IA,1
Sumpter,Baker,OR,8
Sumrall,Lamar,MS,1
Sumter,Sumter,SC,237
Sumter,Lee,SC,4
Sumterville,Sumter,FL,5
Sun City,Riverside,CA,19
Sun City,Maricopa,AZ,122
Sun City Center,Hillsborough,FL,36
Sun City West,Maricopa,AZ,31
Sun Lakes,Maricopa,AZ,8
Sun Prairie,Dane,WI,4
Sun Valley,Washoe,NV,7
Sun Valley,Los Angeles,CA,391
Sunapee,Sullivan,NH,3
Sunburg,Kandiyohi,MN,1
Sunbury,Delaware,OH,49
Sunbury,Northumberland,PA,7
Sunland,Los Angeles,CA,27
Sunman,Ripley,IN,1
Sunnyside,Queens,NY,5
Sunnyvale,Santa Clara,CA,280
Sunnyvale,Dallas,TX,28
Sunnyvale,Kaufman,TX,10
Sunol,Alameda,CA,276
Sunrise,Broward,FL,8
Sunset,Pickens,SC,14
Sunset,St. Landry,LA,2
Sunset Valley,Travis,TX,2
Superior,Pinal,AZ,11
Superior,Boulder,CO,1
Superior,Mineral,MT,1
Supply,Brunswick,NC,2
Surfside Beach,Horry,SC,2
Surprise,Maricopa,AZ,142
Surry,Cheshire,NH,1
Susanville,Lassen,CA,79
Susquehanna,Susquehanna,PA,2
Sussex,Sussex,NJ,2
Sutherland,Dinwiddie,VA,3
Sutherlin,Douglas,OR,38
Sutter,Sutter,CA,9
Sutter Creek,Amador,CA,21
Sutton,Worcester,MA,7
Sutton,Braxton,WV,1
Suwanee,Gwinnett,GA,63
Swainsboro,Emanuel,GA,1
Swaledale,Cerro Gordo,IA,2
Swampscott,Essex,MA,1
Swan River,Itasca,MN,6
Swan Valley,Bonneville,ID,1
Swannanoa,Buncombe,NC,16
Swanquarter,Hyde,NC,1
Swansea,Lexington,SC,64
Swansea,Bristol,MA,11
Swansea,Calhoun,SC,7
Swanton,Lucas,OH,3
Swanton,Franklin,VT,2
Swanton,Fulton,OH,6
Swanzey,Cheshire,NH,2
Swartz Creek,Genesee,MI,43
Swatara,Aitkin,MN,2
Swedesboro,Gloucester,NJ,49
Sweet Home,Linn,OR,21
Sweet Springs,Saline,MO,5
Sweet Water,Marengo,AL,1
Sweetwater,Monroe,TN,3
Swisher,Johnson,IA,6
Swoope,Augusta,VA,2
Swords Creek,Russell,VA,1
Sycamore,Turner,GA,3
Sycamore,Hamilton,OH,1
Sykesville,Howard,MD,12
Sykesville,Carroll,MD,6
Sylacauga,Talladega,AL,2
Sylacauga,Coosa,AL,1
Sylmar,Los Angeles,CA,625
Sylva,Jackson,NC,7
Sylvan Beach,Oneida,NY,1
Sylvania,Screven,GA,3
Sylvania,Lucas,OH,2
Syosset,Nassau,NY,23
Syracuse,Onondaga,NY,834
Syracuse,Davis,UT,22
Taberg,Oneida,NY,4
Tabernacle,Burlington,NJ,1
Tabiona,Duchesne,UT,1
Tacna,Yuma,AZ,1
Tacoma,Pierce,WA,542
Taft,Kern,CA,18
Taft,Lincoln,TN,1
Tafton,Pike,PA,5
Tahoe City,Placer,CA,48
Tahoe Vista,Placer,CA,3
Tahoma,Placer,CA,3
Tahoma,El Dorado,CA,3
Takoma Park,Montgomery,MD,13
Takoma Park,District of Columbia,DC,1
Talbotton,Talbot,GA,3
Talent,Jackson,OR,37
Talking Rock,Gilmer,GA,1
Talking Rock,Pickens,GA,1
Talladega,Talladega,AL,1
Tallahassee,Leon,FL,645
Tallapoosa,Haralson,GA,2
Tallassee,Elmore,AL,3
Tallmadge,Summit,OH,2
Tallulah,Madison,LA,2
Talmage,Duchesne,UT,10
Talmo,Jackson,GA,1
Tama,Tama,IA,1
Tamarac,Broward,FL,1
Tamarack,Aitkin,MN,5
Tamassee,Oconee,SC,3
Tampa,Hillsborough,FL,2171
Taneytown,Carroll,MD,9
Tangent,Linn,OR,46
Tanner,Limestone,AL,78
Tannersville,Monroe,PA,10
Tappahannock,Essex,VA,3
Tappan,Rockland,NY,4
Tar Heel,Bladen,NC,6
Tarboro,Edgecombe,NC,3
Tarentum,Allegheny,PA,6
Tarpon Springs,Pinellas,FL,84
Tarrs,Westmoreland,PA,3
Tarrytown,Westchester,NY,30
Tarrytown,Treutlen,GA,1
Tarzana,Los Angeles,CA,131
Taunton,Bristol,MA,37
Tavares,Lake,FL,3
Tavernier,Monroe,FL,7
Tawas City,Iosco,MI,1
Taylor,Wayne,MI,61
Taylor,Lackawanna,PA,8
Taylor,Williamson,TX,3
Taylor Mill,Kenton,KY,7
Taylors,Greenville,SC,337
Taylors Falls,Chisago,MN,15
Taylorsville,Salt Lake,UT,31
Taylorsville,Alexander,NC,7
Taylorsville,Plumas,CA,1
Taylorsville,Bartow,GA,3
Teaneck,Bergen,NJ,58
Teasdale,Wayne,UT,2
Teaticket,Barnstable,MA,1
Tecumseh,Shawnee,KS,1
Tehachapi,Kern,CA,102
Tekamah,Burt,NE,2
Telford,Washington,TN,8
Telford,Montgomery,PA,55
Telford,Bucks,PA,4
Temecula,Riverside,CA,443
Tempe,Maricopa,AZ,719
Temperanceville,Accomack,VA,1
Temple,Carroll,GA,43
Temple,Hillsborough,NH,1
Temple,Berks,PA,2
Temple City,Los Angeles,CA,9
Temple Hills,Prince George's,MD,112
Temple Hills,Prince Georges,MD,5
Temple Hills,District of Columbia,DC,2
Temple Terrace,Hillsborough,FL,1
Templeton,San Luis Obispo,CA,38
Templeton,Worcester,MA,5
Tenafly,Bergen,NJ,2
Tenino,Thurston,WA,8
Tenmile,Douglas,OR,10
Tennessee,McDonough,IL,2
Tensed,Benewah,ID,1
Termo,Lassen,CA,10
Terra Bella,Tulare,CA,19
Terrace Park,Hamilton,OH,1
Terre Haute,Vigo,IN,3
Terrebonne,Deschutes,OR,27
Terrell,Kaufman,TX,15
Terrell,Catawba,NC,2
Teterboro,Bergen,NJ,2
Tetonia,Teton,ID,1
Tewksbury,Middlesex,MA,37
Texarkana,Bowie,TX,2
Texas City,Galveston,TX,15
Thackerville,Love,OK,1
Thaxton,Bedford County,VA,2
The Colony,Denton,TX,11
The Dalles,Wasco,OR,214
The Hills,Travis,TX,1
The Plains,Fauquier,VA,18
The Sea Ranch,Sonoma,CA,7
The Villages,Sumter,FL,4
The Villages,Marion,FL,1
Theodore,Mobile,AL,38
Thetford Center,Orange,VT,1
Thibodaux,Lafourche,LA,2
Thiells,Rockland,NY,3
Thomaston,Litchfield,CT,6
Thomaston,Upson,GA,1
Thomasville,Davidson,NC,14
Thomasville,Clarke,AL,1
Thomasville,York,PA,43
Thomasville,Randolph,NC,4
Thompson,Grand,UT,44
Thompsons Station,Williamson,TN,2
Thompsontown,Juniata,PA,6
Thompsonville,Manistee,MI,1
Thomson,McDuffie,GA,9
Thonotosassa,Hillsborough,FL,43
Thoreau,McKinley,NM,1
Thorndale,Chester,PA,3
Thornton,Cook,IL,17
Thornton,Adams,CO,61
Thornton,Franklin,IA,1
Thornton,Grafton,NH,1
Thornton,Whitman,WA,1
Thorntown,Boone,IN,32
Thornville,Fairfield,OH,1
Thornville,Licking,OH,1
Thorofare,Gloucester,NJ,2
Thorp,Clark,WI,3
Thorp,Kittitas,WA,2
Thorsby,Chilton,AL,12
Thousand Oaks,Ventura,CA,81
Thousand Oaks,Los Angeles,CA,2
Three Rivers,Tulare,CA,18
Three Rivers,Live Oak,TX,1
Three Rivers,St. Joseph,MI,5
Three Springs,Huntingdon,PA,3
Thurman,Fremont,IA,5
Thurmont,Frederick,MD,18
Tickfaw,Tangipahoa,LA,2
Tidewater,Lincoln,OR,16
Tiffin,Johnson,IA,4
Tifton,Tift,GA,6
Tigerton,Shawano,WI,1
Tijeras,Bernalillo,NM,8
Tillamook,Tillamook,OR,72
Tillatoba,Yalobusha,MS,2
Tiller,Douglas,OR,10
Tillman,Jasper,SC,5
Tilton,Merrimack,NH,3
Tilton,Vermilion,IL,1
Tilton,Belknap,NH,5
Timber,Washington,OR,14
Timber,Tillamook,OR,7
Timberville,Rockingham,VA,3
Timmonsville,Darlington,SC,16
Timmonsville,Florence,SC,49
Tinley Park,Cook,IL,45
Tinley Park,Will,IL,36
Tinton Falls,Monmouth,NJ,6
Tioga,Tioga,PA,4
Tipp City,Miami,OH,2
Tipp City,Montgomery,OH,2
Tipton,Tulare,CA,32
Tipton,Cedar,IA,2
Titus,Elmore,AL,12
Titusville,Brevard,FL,57
Titusville,Mercer,NJ,2
Tiverton,Newport,RI,1
Tivoli,Dutchess,NY,2
Toano,James City,VA,12
Tobaccoville,Forsyth,NC,5
Tobyhanna,Monroe,PA,3
Toddville,Linn,IA,1
Tolar,Hood,TX,1
